battery_cycle_count,average_cpu_temp_c,disk_read_error_rate,device_age_months
177,96.10665831171997,0.047523957245344896,3
851,50.61489576561417,0.047172279612123814,9
52,41.27803929725524,0.005390149721754059,22
565,81.76046630046056,0.06652326290701324,23
294,64.2434161644881,0.014186124257915154,12
406,45.15273421507874,0.05784573088397351,10
21,79.65773812346846,0.061813679050253326,34
616,71.61612063912058,0.0571919627273051,43
311,96.86997567606414,0.046318211724331614,10
907,53.18975075995998,0.0011687197687106287,30
262,63.4307168269398,0.028830039389053656,22
508,71.46765659693453,0.04838715434900649,6
763,85.9185993302944,0.030996103673803097,2
44,71.83264208976341,0.06907839159302505,30
736,75.54820932999306,0.02470418202796923,2
858,53.116528992216566,0.023482783396692835,32
99,89.12128622913647,0.02127981544741264,42
785,64.8605717242876,0.02662246951686364,16
614,48.17565839626262,0.04459239714513497,12
931,78.5228990413142,0.056561223541807266,1
611,52.53324628474783,0.053005433419102806,8
427,45.658625593879385,0.06461742559851837,13
124,89.99524068744779,0.070873119639794,15
626,66.6894113403295,0.0652863233874681,44
912,83.45845533635503,0.001515632269948366,8
205,56.8540784687686,0.0588734362841591,10
835,85.64426782522465,0.01667196588946653,46
510,46.49228376724876,0.010634243416638612,5
635,60.64645568010146,0.051079102783930845,19
502,96.72758544246466,0.025579455632615593,47
84,86.05140354934436,0.00456937306963546,38
422,68.84084395825191,0.011010378751868909,11
385,59.70709335058933,7.435334959688512e-05,43
429,90.58387060130364,0.07225789018757658,20
738,71.60117002690191,0.001969438707299087,20
286,83.98865103640844,0.016756461560760886,21
770,83.73824545833752,0.03330102245503259,18
685,41.04084935697253,0.028525706076065527,10
403,47.32271940197158,0.07293807015302206,34
878,78.25850325089505,0.0032231156587633693,26
466,49.37394905458054,0.040977176614164126,30
929,54.81861399002507,0.05443835700194992,9
201,94.90500134357721,0.0745358378944935,46
748,72.49057098574488,0.049629700169897685,31
698,83.54231140596214,0.06430041888094101,42
108,72.36288284939312,0.006697995027627872,4
557,72.04578965739806,0.030875160874954188,6
105,45.46081078729048,0.029915770758325397,14
673,59.932465171327976,0.07090305731645741,4
672,56.38099212381768,0.012109693701061994,26
199,62.66224520558957,0.012150893786930421,47
745,86.30396291701103,0.026284651990863876,39
46,61.57209473917816,0.004357283789347006,17
789,66.1984155154376,0.014596643252199204,19
378,63.048120648148355,0.07721677108365882,6
704,45.41766237456714,0.03425471518937383,29
534,65.58218517854546,0.05056153667379491,11
288,51.34533783658187,0.058088900747570955,16
226,50.82995115483641,0.02935691256057604,30
876,45.45409405718745,0.011778165952841358,25
882,60.68691650022235,0.016526481297742465,40
807,83.9339493177862,0.02506131812644883,11
282,56.033618053836975,0.05088547362817805,7
890,58.116247909359785,0.031862443927124354,26
71,77.27513014500057,0.0005451758320102496,22
605,51.358767130041294,0.04187257480539775,25
889,92.023559964565,0.07372107135259343,19
738,70.17105034859016,0.06496620888069432,31
351,65.96097053857258,0.06601690970077048,26
406,72.35357113189369,0.0636046414084905,42
708,49.62999017813934,0.025898466048833894,41
28,75.58144204107222,0.06121550670035136,36
186,61.05984272477261,0.011452908624895439,23
621,92.03680777594789,0.05261729178207628,47
405,49.793543987305796,0.05132548533479955,13
454,69.40896402419558,0.0020455839271787736,25
242,74.69053250340305,0.06303761068727452,2
924,41.936248903610114,0.07225984840761045,2
85,61.09420123585613,0.021393222277768614,16
274,82.4928436126483,0.06499125793489208,9
464,87.58189543204045,0.006592477748955856,28
805,58.16339569940238,0.047997428660885286,13
727,86.31840979819957,0.03885174922674217,35
744,96.12984087199655,0.04367388266472,41
393,89.69868829235546,0.07409641615074761,13
573,46.82335131324086,0.06970521977974828,31
860,82.90435926096136,0.06280669257918056,21
515,58.5406762815516,0.02189587661426968,32
376,97.32812738590044,0.07294549029488734,34
153,68.15082102327345,0.0078006153971100205,8
894,47.10116610481858,0.06826633732470302,41
78,82.06076178558867,0.026252805788288622,2
108,58.7346495064004,0.00430178493295867,38
405,97.83053311073638,0.053548558739259865,32
34,96.82738255556227,0.018502394265276438,40
900,78.05577304519367,0.019485690069170555,28
478,47.52993403919962,0.02448377329830172,37
493,79.83793786515169,0.005094781400201338,41
574,45.39576821468158,0.014170171535860324,1
160,41.70312122793875,0.0004111702068448242,41
153,87.73158988084619,0.035632761688462945,10
578,52.16567096565352,0.006740430193437703,4
48,61.98357332070765,0.05461220840353592,35
118,96.46052861861804,0.01884982809533187,10
702,59.53674910794399,0.07548593152281417,47
51,57.196407314432285,0.06970013019189221,11
195,93.25606397812096,0.02315527159745666,14
944,46.42340982849957,0.0626572363725343,38
407,84.05577978664864,0.0642595923731845,12
232,97.30780286586089,0.07892504912915284,45
643,92.27516862492963,0.047827198947654796,17
142,77.7967392849727,0.006557258771492975,16
172,58.215526109578455,0.05174697831411048,35
224,54.75067490834237,0.04999837987008282,2
742,87.51679608254474,0.051068046193634545,11
244,91.02967100919832,0.02457165184833692,41
852,70.47522492765019,0.06877436680642664,3
667,54.171716565615036,0.07675777463643295,29
760,46.55070608784806,0.01741700103825212,18
597,45.05640913424621,0.007052172650931557,20
18,81.70649194652363,0.015562802653478727,47
83,64.36688621516805,0.06564417114045751,14
501,92.51087270811648,0.0541315707855878,34
922,82.90093544215229,0.05088378738713013,31
262,51.09310423904603,0.03214345080875396,40
239,75.59909029131055,0.04622623772091486,42
528,65.25931635509325,0.024629930021949395,18
183,73.48048438457955,0.0381760063534369,30
662,82.80800915363399,0.06344504226965247,25
177,86.75936109821987,0.07849932779643697,19
179,88.93676493159,0.07459911388718415,8
402,54.730542725177436,0.07470927542769991,28
804,41.804704795206746,0.03217789878776899,8
643,82.87909463955684,0.037503190440543274,31
203,46.167936122834924,0.05645083170951853,3
526,58.265336139552126,0.07377535424410274,3
38,40.221393779212136,0.011359540748166773,44
174,79.53682997929397,0.02433934910617566,22
431,49.693656665330835,0.011139747567528762,17
348,78.00637976211617,0.048960682396756425,36
657,97.52107179573466,0.024504079751003004,17
505,44.214910553380946,0.026088628201005878,14
374,44.47052469318472,0.00567327675903834,9
842,59.74204537466714,0.027983684944607356,30
351,90.25041782657784,0.06899972059212683,21
509,52.500732389897244,0.018645824951266796,12
666,60.90191355596016,0.05561499729680525,37
520,43.97331358436482,0.05037026759508741,32
336,84.26300689301559,0.06907876866952922,11
226,63.68176788004816,0.01058303581208306,20
310,84.03642651752888,0.07820719682760345,35
141,92.40925497211411,0.04661029168322925,47
813,53.500262531874746,0.07963793218774515,46
79,86.82896975971718,0.07292117806926807,11
261,43.42744562453869,0.017721381769048465,8
424,92.13314851445435,0.0044929607922650485,4
796,77.74457575840735,0.020451127503628923,27
454,90.70515000002439,0.04220509191995359,44
885,40.01092717428175,0.0137277093652152,40
191,49.80670208064757,0.01339677956143908,38
176,62.60604447073654,0.03700748376841225,47
100,62.01116839573368,0.002661437693548674,30
723,53.15036220956362,0.009751046602581637,44
867,62.13349251229761,0.03326890715263581,27
540,47.47322529601478,0.005050392736637317,21
48,63.94014549742951,0.03174040451644235,20
135,86.53655109123733,0.03792050127587561,4
460,67.78606365999437,0.03610132912584915,11
182,41.04400515882247,0.06953398859224699,13
662,64.44375441159634,0.0424049964041386,9
763,41.57615093326896,0.03743843699824347,4
229,96.04211782099429,0.032856739631333294,12
647,47.3923296465264,0.06540987026435889,9
67,81.04592292717588,0.07160452831998665,13
669,96.42102672774098,0.0682593975357694,26
485,87.91026499666117,0.05388372625051127,38
465,80.56029175731982,0.010988939677493939,42
838,88.68873275104448,0.02214959755936098,13
904,96.9443242091164,0.0036850450945581947,39
370,76.03798084070472,0.07446592599920913,28
944,72.43271879610093,0.05286388237527283,19
10,76.43781040687033,0.05970903074505932,24
396,70.89520143217018,0.024925739166578316,19
357,76.83516814276369,0.06765228178218739,13
199,66.09084806240844,0.02076826269667828,13
514,52.669704607231814,0.00013150056899597474,28
200,46.974339137677184,0.030113197001655517,2
517,43.963774260871105,0.045660918476725876,10
378,55.27231545768561,0.0382963886372418,22
418,42.675166731472565,0.06896609140612776,13
833,72.89590523532436,0.008432422876493356,9
938,56.46204992736418,0.04430587525069805,33
943,87.82301886904787,0.041038347985672595,14
126,44.30597063332641,0.02251143857377304,20
143,53.12838667180618,0.06577824900616085,15
67,82.35427653122846,0.060227892470576506,32
565,74.7308811902425,0.05862873498654648,33
694,43.74049373245172,0.07009539826156448,17
681,90.87988851540763,0.057822768049721696,24
182,90.88118224391842,0.018547303337178116,30
838,59.163664224794886,0.05644501693197529,13
824,59.74353891427475,0.02461622507118751,47
158,97.36364478431008,0.019373972027797642,16
89,76.31821795240202,0.005840287431970186,2
895,70.81635819294743,0.05952228642781414,17
222,88.61282664601161,0.0568800769559849,32
212,56.546839624724356,0.0187599582139275,43
773,64.8925904169887,0.05995032133793248,8
238,55.531047178323384,0.07342727064748425,3
685,85.77132910214642,0.008642316599326341,12
236,73.25426204684264,0.018610931070941996,20
668,78.2118540681241,0.06002086352698524,16
541,54.63382049068558,0.02196053388056626,14
450,52.773067479884276,0.04997311794269734,16
411,68.32572848101044,0.0064931379570971615,43
56,82.77881344738395,0.0361761983282831,33
242,70.46390593616928,0.05912731375943625,30
314,41.89344929764878,0.054921115443460206,12
535,90.37598736657675,0.06520576805406454,15
152,43.75183982387763,0.07019617012825351,18
424,95.43782005580363,0.06185468010070066,28
522,41.45823358008182,0.05372701943511408,23
382,80.2781264555811,0.002537799345282492,14
575,44.76800969528334,0.04279733387275552,30
895,92.8192416072381,0.0030158179931882236,33
268,66.93712770108148,0.0646454253692818,45
665,47.97637893938689,0.025657961956796607,15
480,59.7673105878111,0.04499434992943368,7
21,49.5598311701122,0.02235562458551221,15
339,49.89375087031122,0.06260001155042348,42
745,94.99028256994364,0.07092020213135221,46
793,65.82427451251772,0.03189139953704512,38
367,85.75053130651085,0.06903379148087913,46
417,77.09712254830555,0.02136600059650659,44
677,79.23272901562675,0.042772873846041906,11
382,47.63821943137823,0.06870091438709632,29
17,53.58269791529817,0.02607050740926323,31
131,85.63151943895734,0.07632338120624686,25
357,96.3044399755374,0.00975036014251069,24
685,55.2351872707218,0.0014620055778804986,19
99,55.75098835556031,0.07233082820625525,2
657,67.42803370303248,0.005491893291829779,22
707,97.0627381456154,0.07935113567579934,20
325,55.59961885793532,0.07611174895832849,33
187,63.604370758787304,0.010961672802905654,8
549,91.70584090616339,0.04300677005540526,25
741,40.169419892038995,0.014793623797371548,46
878,42.306425969337035,0.03425241384240959,9
50,75.03615727013072,0.004914010340786614,34
749,92.62804955334512,0.017913967023727162,23
713,53.853686303311804,0.029061823711911964,5
932,67.23922293148112,0.035091800019684385,25
511,66.12698749615346,0.07819970065671146,8
154,67.43233807353958,0.0646292516547185,16
210,76.10614235232522,0.05899279554495569,45
938,67.24513825345966,0.04296330517935794,15
733,65.95315219670255,0.06719982084834747,1
470,67.50872838501311,0.027145826852456888,22
741,74.27031159372041,0.05671192902186529,3
761,71.14643432437879,0.07950271803025377,38
934,89.53988786372925,0.025170312714815905,14
918,42.87081750263266,0.05392140279071739,36
567,88.33239014543473,0.0675451891321906,18
556,88.94762753148,0.07326460666805377,47
262,56.52466524879573,0.05743461527520815,41
399,66.84541339091933,0.0226886338733709,18
603,65.43523233517126,0.026102572125515717,3
892,52.67357039253956,0.0016606425699171369,10
265,63.014217131006355,0.060870878213720774,39
718,42.57449078590956,0.00341916848495611,47
824,56.113680221340594,0.06917218836821966,1
930,87.36756617614165,0.009492849157963104,27
459,56.504613502248056,0.013750120970873941,27
19,87.45598678739836,0.038122117666578983,11
833,70.83276894705699,0.05903043321349939,5
807,91.03203528694728,0.011120176415926216,7
251,73.33721414733608,0.035205686005319876,19
260,41.720756937754906,0.038628101952808386,29
886,79.17437203773117,0.016982851333487307,15
14,42.601506945366985,0.00924467013445054,35
128,66.13462710102178,0.06691367383885116,47
810,93.9067482794406,0.04019725198102125,37
383,49.58182848159531,0.0011504988787322378,12
74,62.61259647060956,0.06423850410472831,30
155,82.33189791321175,0.07846350443316678,20
233,91.17099625350116,0.048474095633139785,37
248,78.91469427506546,0.04029667096672566,3
186,54.97404874308781,0.07027326904359693,9
788,79.12725546914054,0.07620134317476789,41
862,57.21020318403722,0.060362953272196845,39
291,81.66889532948665,0.035636234378743026,26
72,95.33392139993235,0.04737771194651524,2
226,81.84082016416473,0.05607482920143994,23
863,90.04706916891992,0.015541885680144115,23
836,40.12202290420124,0.035776082577315044,21
804,81.61918323443247,0.06638570117738281,16
698,88.11607829818452,0.052378027879875444,9
470,42.352406777591526,0.03289632537694833,13
938,90.55266818271737,0.05306900272117451,28
619,54.88826524198266,0.00945779296579679,27
114,78.5869419147272,0.032119808845190105,17
108,86.42058298335759,0.06345028303704452,38
520,78.43454175744262,0.01764070297093184,36
394,45.35251794024892,0.014876920604593415,1
414,74.58664809390136,0.07606549279331452,18
832,71.87585208988433,0.016791810366898457,9
527,92.21863354830775,0.020873486372013444,13
485,63.44590431936413,0.07756927511234704,40
718,58.62270363104891,0.05877668562120206,45
872,83.49134433731504,0.05596772264188226,15
654,63.93516891283701,0.0682341107083665,43
879,77.47357815029365,0.009265846578943542,44
780,77.49410522722721,0.056476498926400574,46
446,91.50626573288683,0.04029508874625911,4
32,74.72415933450765,0.0663320512227312,33
574,69.12490937779523,0.04065133749321555,24
686,48.05453693099798,0.04961930834151297,36
723,46.71278118736491,0.03821937011196288,41
467,48.950650786418606,0.03825271388446753,10
92,49.96721191697148,0.061437598244946524,36
154,76.99687137449077,0.05028531205178266,20
94,82.97691251592555,0.05066105612875283,41
87,70.73950832973229,0.036022598706522066,45
466,88.08302848763849,0.04248875970700221,44
887,97.49326715055072,0.05965741329638299,11
10,87.56073248892265,0.06607527352895345,12
60,80.30317767320564,0.05572491217152369,18
694,70.8845765673545,0.07392583910765466,30
726,66.03347815713308,0.06562592705177607,44
781,44.89475807158345,0.044949103184761474,37
455,63.16338740689208,0.05371248581149895,20
458,92.78780893336379,0.07410466215369568,25
890,86.86531253458007,0.04953344353944467,12
497,52.53097917067786,0.06598455583838646,21
809,67.06325151243853,0.05510484028719897,25
43,87.36994574839558,0.04415490888483732,11
357,43.908304177560304,0.01934705563322825,9
104,62.46876996878224,0.03407980155747425,25
81,89.40679173868897,0.07741942598669725,35
560,63.426076121867176,0.052621230661808,32
163,44.50164939442357,0.04515163042711917,14
259,71.46699337487058,0.07463653004225819,1
683,89.98106470526113,0.0469209424829959,17
447,74.23656149128327,0.042086601473392236,25
127,53.12418827642544,0.06074486841201642,8
780,62.28589796796812,0.05701324951892356,5
900,66.10715494855206,0.015452800672674618,5
315,73.59744852159055,0.03770466196592969,41
277,84.04235949365156,0.03780123542556682,35
63,45.73466982315686,0.030257961219467583,19
245,91.59981791501885,0.04138347857218025,23
398,40.713962774932384,0.03304859181817154,9
743,61.4630354111068,0.015947639157694652,30
772,41.590377978414146,0.032989318981974484,16
834,62.79250507002689,0.005782155805854128,33
410,70.49713073465279,0.046062869021952925,2
633,69.67752042172768,0.06829236391528895,14
776,49.60644412763939,0.05802296674836442,46
312,77.45294958554551,0.0288315232043289,1
928,42.59715012927076,0.006965696446184655,26
216,84.19059556768009,0.01617195193802166,25
238,94.90537717162569,0.04363922723958685,16
862,59.70659197476484,0.016564566670642628,15
919,69.99988413943124,0.043517848902797404,26
587,61.976796127411234,0.018527921981111913,47
84,40.38920263763548,0.06791390955808582,44
444,62.380721167916725,0.03178171782723678,16
112,85.91977503715809,0.019644050075559284,14
431,74.56735284664194,0.06498609441976493,29
713,45.873075047679215,0.027427117184436058,24
773,89.13409040223954,0.008919015027102555,47
747,70.80295000334408,0.04563275931229133,15
815,88.81995498119122,0.0465251363550391,19
315,73.6528480895317,0.05717565401885873,8
107,72.46192980060052,0.019217554656670847,34
859,46.10503274142672,0.03550170712737961,2
807,49.70686452204042,0.0225894335234125,27
344,96.37746487680228,0.00647629888925505,10
868,53.252231311776704,0.07012910616127133,35
444,96.69222284344134,0.058309584359067294,23
456,70.85093697840728,0.024117044756704058,8
317,47.87576472970835,0.0479498394297589,28
258,45.75952775971419,0.016101103050757796,23
175,52.11411610093292,0.07121892974366167,4
490,93.68696514146947,0.009192507468952824,14
344,64.02071301103716,0.0003069716406240719,42
551,62.93518754358903,0.040160655819134576,29
768,58.16596314207009,0.046650225876229544,1
115,48.52958733286213,0.04631722562366435,4
572,68.29536943715958,0.004360954195026103,32
90,47.54277138564604,0.025123504553474597,33
142,88.457853710175,0.039935915747306545,26
806,61.48302520396778,0.01732633485017927,17
909,61.73860693134419,0.06981007083887171,39
147,67.49237285202304,0.006968743156914723,23
193,65.75940736361359,0.03899075533376343,32
410,97.70176243744065,0.055313284601052164,15
339,71.63210503066155,0.020940088010758594,13
794,45.1156988198125,0.049939258959801454,2
517,75.19888581146193,0.06635081201138997,19
861,48.79188898645304,0.015226958007603804,24
78,41.794383394417835,0.07337764734598903,45
555,96.30304491328039,0.04428468261298864,24
783,84.8652557090047,0.023938560344084845,11
62,96.84632155999849,0.03446866203058166,22
459,67.71694998529006,0.02497535070291104,15
214,70.87093680664061,0.05800889279466529,10
135,49.76354344330955,0.06370405307321057,41
756,54.320630746719964,0.06663499138549288,27
52,88.63585446436403,0.0788614599668593,9
761,60.65876753282046,0.06330274339973468,28
892,87.9552684801923,0.04811072565508507,1
120,81.12279600864784,0.027137623871342706,17
770,50.2759136657682,0.043567635896859955,31
672,69.43188923494505,0.003285453823232434,44
192,79.28846464808558,0.059586006042393044,10
857,53.63215845862186,0.035676443607368144,37
104,88.17993361016445,0.0016018583785750095,29
383,71.60000413762083,0.005000555320832865,18
921,49.58403892567099,0.03099731710574053,47
529,73.81309671754694,0.04667372152147481,38
909,97.98340064104302,0.037136315916170136,39
369,48.73024651647798,0.04953634538337239,6
909,87.37190194693262,0.038423540703308466,40
705,52.02392218487836,0.05293630763850774,12
290,85.37852310868506,0.01753008517366407,14
204,82.60551954104197,0.009027454974689713,44
873,57.42838436482508,0.0477147163700528,10
204,58.897740818738086,0.0387751613549046,20
676,85.9662407338493,0.002149412323594824,15
102,66.76383968946413,0.030438550839442868,31
681,82.38744566528491,0.00849004683927964,7
70,48.583080547218415,0.042508546540215617,41
643,89.44835135029011,0.03166221437283446,10
60,81.2313135675745,0.04905215288824143,10
412,92.60268291242036,0.06444817750161906,39
798,47.6775979840284,0.023973494707319267,28
14,74.39484102091467,0.0769681683332022,30
475,74.74899393233886,0.042850760047005956,37
613,60.500722951713385,0.04946326390038304,3
691,66.59105262501696,0.05445378985805897,43
838,42.202930670811504,0.05333852238860718,15
543,83.2598822403667,0.04087765944360497,21
414,71.86070380538409,0.03430114328917468,37
847,43.34898100841208,0.004302557134190233,12
522,79.48384179170816,0.0017668676240943793,4
654,67.0733604794089,0.02863689556262117,47
242,41.99875304665,0.026692871250695412,9
533,96.23724815718953,0.03101561238712054,39
355,95.04850429918754,0.011069456071055202,42
55,69.74834013653746,0.059053461642947495,28
555,45.43300040094279,0.06855715318209912,23
87,83.76803085271833,0.0750971708299228,45
739,68.53200380613228,0.03938898428157007,40
822,57.54195374078403,0.05606925593003429,44
932,68.50225429665629,0.0684440898748698,22
82,70.30176043351693,0.033463288887478876,24
803,72.63727854329568,0.02475302358963555,26
258,65.59097539200894,0.07493796446827922,30
56,75.13380758206529,0.04125412408616585,33
130,93.28661321516988,0.03978031092727024,16
223,61.01154905171828,0.014273287725079662,22
248,82.09155486675705,0.00865240116586854,43
65,91.87824829580546,0.06736854899868093,18
359,66.44679799407633,0.04913065409500145,7
116,65.72043851015044,0.026065966721555894,26
840,74.92278515057721,0.015338897391221318,8
57,74.30159204650431,0.044439782413570515,6
582,86.78218185492406,0.04671354314089083,30
346,67.63603625914098,0.016559488099604655,39
35,97.77513107908759,0.06811245983131792,23
813,43.449350994302286,0.006741149292468087,32
266,40.1837352176807,0.028487446813313735,22
17,77.13150207045818,0.05443075310100177,42
634,57.309224916988846,0.021929629105536055,43
876,53.94217854457006,0.06621401558250174,45
262,58.090146640248264,0.05918942612803228,9
701,54.850758776087346,0.06312182756385074,31
728,41.78582288030597,0.009528522870137302,7
312,96.34891645865414,0.011243770239643434,9
648,52.803238330261344,0.02291789901956669,13
65,82.57372623017976,0.04144617321580489,3
735,84.23059089226217,0.059841286135952194,35
535,93.8969290844193,0.06692247126087228,33
483,41.77186851141604,0.05634682527657444,21
37,90.57880362992644,0.07428775052245107,31
87,70.57911848870842,0.059099480769274425,34
225,76.68755837801801,0.024501430960369178,32
395,77.37927607301995,0.02120650274708581,35
374,87.5482726891142,0.05569539602408719,15
675,59.33762468522841,0.015429645495169142,32
535,82.51696901187962,0.007417184864821591,6
708,70.65753036388743,0.04257782998849551,45
321,86.01685282971017,0.06573132558231642,21
892,97.45166990066774,0.008110387397589083,33
16,51.637759009418154,0.06335130590365834,32
12,97.68962121047987,0.06492576034812385,19
632,45.20910494840089,0.03858192000652348,33
928,40.134417778479204,0.004584824800838945,28
759,42.56139229831421,0.013967188099774912,31
372,59.82337947473218,0.05659410201295459,21
760,76.70856717934919,0.05694223559927596,34
517,44.00371337149528,0.07186842201341323,15
283,40.3286172427149,0.04661489172436663,14
515,94.3512796506101,0.009928589417102191,19
815,87.67174488451592,0.009713192440397771,43
748,86.9326239260638,0.057690588588545894,15
892,91.29660797911467,0.014702773208632091,6
24,80.60198782078206,0.026270839969328427,9
201,46.05543952538872,0.03897696055375311,37
640,63.147810908275936,0.001981190206092096,20
494,81.9426702149485,0.01990552216159455,34
37,56.25939872590821,0.032631168680582405,38
723,79.86956911990178,0.0223709054794565,26
48,41.420909999523836,0.010909626197405266,18
282,57.755965771016406,0.058240980623695794,28
240,71.84955950407601,0.0650518124134388,9
95,76.66121011136205,0.020598318091497987,32
483,73.46835853879082,0.06195355956850427,6
135,80.46986401225891,0.03084428515210511,14
821,40.35314739791067,0.040534863268320225,28
546,45.85458959869624,0.06848008599145222,24
154,90.39876663219042,0.05999629454419263,13
534,79.54142135722935,0.06440934810529422,43
221,46.55003527578866,0.010947613326908546,12
34,88.8403173691176,0.005577554066698358,19
589,54.049410633824884,0.07147237832703897,21
403,67.73907328332297,0.03102674156568755,27
76,48.421397747310294,0.023030374245574466,19
242,81.18638327245898,0.05797570034094596,24
118,78.67755641882754,0.06691324772638853,26
155,52.244523327635896,0.06899916975186407,45
120,90.0772444777061,0.02527977129001819,28
237,63.27574940474331,0.06817699129613393,46
120,56.96587528210303,0.003274715549947631,18
479,48.835116188943054,0.003972919316777511,44
43,55.43774472590117,0.049881535613932354,36
632,41.277561430981386,0.005048509529243699,42
785,73.8289345624547,0.02596873348081292,29
945,88.84938328794898,0.05382047889975392,17
378,71.84086606761522,0.026981351684338108,4
757,52.71788979158479,0.014367982515207673,44
604,41.95281233640462,0.02250804974830733,45
563,52.44842824901056,0.03660602658003454,29
434,64.13504282812336,0.03803086842843859,4
622,84.05746286458819,0.06264001850777616,10
527,50.8948854471909,0.060012258354521,25
701,81.7479042945718,0.03654542436449081,31
291,90.28214116440925,0.06765338792790171,3
329,66.32891719028471,0.009138971087311668,47
747,87.6430555152704,0.02042826801831212,2
452,72.17012618603555,0.06623811708018013,25
324,76.95126855069249,0.03023952309009225,6
886,70.52415069961576,0.07849452470350737,26
750,66.86401757157782,0.03730026252222683,8
386,53.609899622999265,0.06335484983710113,35
298,57.58525544874067,0.032184563310589755,27
446,56.81826689872932,0.03399628152499443,25
671,72.67075799532125,0.03063065178273468,18
286,46.957314195385614,0.05752604964086494,1
719,93.17391806073543,0.043801430724799556,39
591,81.79799842642056,0.07550224890946954,3
512,63.28384659296523,0.02007122532272838,4
633,49.20020038252992,0.008045018566675548,41
525,91.15554584385488,0.031460918807937215,37
359,87.77912922586758,0.04933701661174208,15
852,81.8598500575964,0.06886391495323961,8
455,55.74972874985205,0.027695750934426215,38
839,63.3419049711528,0.05230294008995693,19
359,45.95939864224056,0.028015894481857526,47
616,50.96429243419684,0.04937756663955665,26
673,85.41496496437051,0.07078463576245207,39
832,81.47224569333966,0.018508611380752722,10
146,74.42217425260421,0.03233933136856314,38
768,91.95215010371803,0.07946121571437972,14
908,73.82945803315663,0.06948456225995686,41
252,67.08414399788943,0.04517118863169616,19
552,59.74150328573424,0.04133020734834202,30
49,94.54601333269801,0.02276803058437448,5
238,44.7974967684125,0.041376754215482356,31
557,93.99146757952688,0.06785451986239577,7
929,87.94945027599907,0.054813961062222444,19
232,47.53593562307068,0.023203522254238926,31
15,72.76909274516471,0.016117113684282636,39
331,90.25978294144704,0.021216682959746328,24
477,73.16493148921492,0.013580736111426121,34
741,92.6175896505161,0.007651255681897276,23
84,94.69306137533046,0.0335308939553644,45
13,64.49830228668974,0.009063968351861415,40
856,61.88419236156677,0.013753004618168347,6
655,94.3066269302111,0.04378597474715889,38
127,79.15812354668074,0.013167941895965977,41
890,46.72931551819382,0.005110381394472228,36
615,42.45292145491551,0.025391108002230815,27
513,72.74848495784126,0.0176255278897574,11
583,93.94991599542863,0.04122441503955014,5
450,88.96642473953747,0.008189366766656745,17
203,79.19916929493151,0.060141663014638254,7
856,48.068719235683076,0.0724986815548111,27
724,54.74542025742434,0.059474813916495554,47
401,90.77965114005174,0.04262616299211154,15
35,50.60281972610023,0.0688534257431108,46
444,56.1494856785252,0.055593470382520604,13
182,47.51683776933563,0.0008440897960151884,11
309,79.21427742203585,0.03152721222196025,45
654,94.75097371106615,0.068076151952544,26
335,55.600145832532384,0.027668708638021542,22
419,67.57358325530427,0.0028172138820418803,28
127,76.79170490324985,0.05969437108418179,24
845,97.96904239650658,0.06416306162262948,29
796,46.07886776985918,0.012847495603464685,9
733,68.91710637133113,0.0429872397474545,42
234,62.336966954345,0.015356435119658061,4
541,90.2175695828966,0.057538753523531744,46
122,67.60612839867605,0.021724036414198854,18
149,46.43669642593859,0.025297209805066407,43
568,76.79660042662185,0.06759766829120811,16
10,84.70527585930503,0.03810578817655235,33
99,40.16711259660565,0.05358035609745983,29
663,89.81948775439652,0.032189844057797415,39
329,50.78933400032861,0.023840548575500435,10
559,72.02002314989592,0.05003824483397291,9
814,64.1162550398721,0.012388605926305703,31
903,81.73992136341076,0.02983998684534904,28
148,61.52737365757303,0.016722962990873783,3
520,90.44626424753922,0.05566359735525964,14
877,82.36878893560983,0.07553670706768861,25
854,77.56736392164945,0.07964087744126931,15
268,86.18195454264556,0.03602214483532726,2
682,83.73333602584617,0.02020243117091556,24
911,42.084443145450095,0.03542634963074593,14
699,62.89459252300003,0.0677815527970179,7
19,93.98682324435642,0.01648045428416319,36
270,47.29200760154912,0.0761676521322339,24
928,82.75159992505897,0.02734926150385208,27
659,96.52632505744913,0.0788642927560244,37
181,43.02752048460835,0.06708871100271697,38
907,79.56724507634341,0.06468564273179123,30
22,67.15294019545976,0.025432373901862686,27
177,73.59216481173388,0.0007021769558343572,39
651,44.94979751609084,0.030570632706079025,15
605,42.49440320828249,0.024144749573015493,26
330,78.67826631195346,0.0029917592327037834,1
328,87.75194692960163,0.040429220520474374,4
622,85.3568894261121,0.03224250490261893,29
338,71.54073221624176,0.05076451741932198,1
794,45.792275625898334,0.049694905775526654,43
786,79.9065777424888,0.009659730871734409,46
920,54.02955524614047,0.0781572436901298,22
929,92.84198476050825,0.014954514355315753,11
559,88.61939085365088,0.03562192198117636,10
428,81.14421209106867,0.0390494034746988,17
615,95.03306543820557,0.0650450237771296,36
104,41.82246564765383,0.00793836768757174,47
826,82.6996246535242,0.034291542336682544,26
590,59.15408120151151,0.050280173618896314,21
327,92.55182136980919,0.017212449729924445,13
245,55.4671614063947,0.050197431901285824,9
343,82.04167696027099,0.07389318700397221,11
894,90.90352713974532,0.079801450493814,11
385,42.41609546619558,0.002596086143254057,6
468,63.0635596163381,0.018847058259574202,1
146,84.21392385727245,0.024824569263335795,6
939,66.38529559144006,0.03193008803559729,13
